Street Segement,SHAPELEN,District_1,District_2,TRAIN_ONEHOT,METRO_BLUESILVER,LIQUOR_ONEHOT,METRO_ORANGE,District_3,GRAFFITI_ONEHOT,District_4,District_5,District_6,District_7,GAS_ONEHOT,METRO_RED,METRO_GREEN,METRO_YELLOW,PUBLICSCHOOL_ES_ONEHOT,PUBLICSCHOOL_MS_ONEHOT,PUBLICSCHOOL_HS_ONEHOT,FAGI_MEDIAN_2015,POPDENSITY,HOUSINGDENSITY,PERCVACANTHOUSING,FAGI_MEDIAN_CHANGE,FEDERAL_ONEHOT,CORRIDOR_ONEHOT,HOMICIDES_ONEHOT
10675,119.74739,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165589,3258.289378,1171.903776,0.02116651,1.218659386,0,0,0
10676,107.02753,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17739,4318.693998,1672.733591,0.17540107,0.965256428,1,0,0
10678,88.48195,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41468.5,12669.0447,5181.486325,0.088103299,0.976710463,0,0,0
10679,130.85771,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165589,3258.289378,1171.903776,0.02116651,1.218659386,0,0,0
10680,173.72085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165589,3258.289378,1171.903776,0.02116651,1.218659386,0,0,0
10681,52.99316,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,81664.25,21734.66366,11244.93594,0.085000326,1.236549361,1,0,0
10682,197.69034,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58798.5,8237.614784,4036.075181,0.133367929,1.257184092,0,0,0
10683,212.26052,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,58798.5,8237.614784,4036.075181,0.133367929,1.257184092,0,0,0
10684,103.26976,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,73053.25,40061.13878,29491.4885,0.069667152,1.163605513,0,1,0
10685,118.20349,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46330,6609.372371,3058.40539,0.064913722,1.078143908,1,0,0
10686,263.76833,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,23715,19101.17388,7983.710203,0.116438356,0.947576617,0,0,0
10687,111.02631,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42315,2076.424622,798.2632629,0.075481799,1.045511823,0,1,0
10688,59.92486,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165589,3258.289378,1171.903776,0.02116651,1.218659386,0,0,0
10689,337.49598,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,47231,30100.68573,16364.69538,0.066783831,1.334416364,1,0,0
10690,29.51024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52796.5,6779.013743,2918.086146,0.078683036,1.084384243,0,0,0
10691,318.17583,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25363,4167.145753,1745.141452,0.164113786,0.963859542,1,0,1
10692,199.10942,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51745,2771.173599,1318.432971,0.058878505,0.967648434,0,0,0
10693,87.60198,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42315,2076.424622,798.2632629,0.075481799,1.045511823,0,0,0
10694,124.81506,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19793.5,20576.77277,8391.90963,0.150121065,0.951016192,0,0,0
10695,164.5606,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105522.5,8333.038285,4534.587499,0.076052644,1.161716517,0,0,0
10696,458.80557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81819,2531.258944,1169.801571,0.053946054,1.04837015,0,0,0
10697,849.20124,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,67011,2174.926823,1546.147558,0.05713422,1.109830323,1,0,0
10698,331.89929,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,38607,5812.336559,2585.039186,0.090557276,1.015332422,0,0,0
10699,197.18894,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148690,2484.920441,1023.901252,0.033642691,1.228518078,1,0,0
10700,163.1152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165589,3258.289378,1171.903776,0.02116651,1.218659386,0,0,0
10701,77.21932,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,113265.25,8362.075853,3886.212154,0.101180795,1.115312969,0,1,0
10702,102.11944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67011,4342.367825,3090.480371,0.11426844,1.109830323,1,0,0
10703,28.67663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90338,25788.54,13727.30188,0.062621046,1.109421821,1,0,0
10704,68.1041,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,121711,2460.999626,1167.071987,0.07826087,1.159881449,0,0,0
10705,115.9088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78676,11113.94954,6302.27542,0.040181269,1.121915396,1,0,0
10706,33.16222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70190,19098.58352,9201.045033,0.082669323,1.202192344,1,0,0
10707,242.09063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114189.5,7383.296638,3451.409226,0.051924799,1.126251368,0,0,0
10708,99.18793,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47582,790.0677447,259.9459279,0.180625631,1.3990591,0,0,0
10709,72.8042,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23194,22784.3609,9813.098566,0.059721301,0.933322603,0,0,0
10710,97.77423,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,30296.5,8823.991964,4143.178161,0.12522686,1.012143788,0,0,1
10711,175.33806,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39851,13087.78573,5335.316278,0.039538715,1.03301147,0,0,0
10712,212.45786,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51745,2771.173599,1318.432971,0.058878505,0.967648434,0,0,0
10713,102.98134,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29140,13666.0846,7090.319611,0.092571429,0.976083607,1,0,0
10714,60.93178,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70413,15792.04064,7377.89545,0.054258242,1.052283137,0,0,0
10715,149.12731,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57282.5,7391.677761,2892.702401,0.055284553,1.22273096,0,0,1
10716,170.94564,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,60025,5294.698362,2285.27187,0.044585987,1.076488522,0,0,0
10717,97.08203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,23658,12567.54342,5182.492132,0.143,0.949434144,1,0,0
10718,109.95173,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55039.5,7085.345752,2905.394274,0.066983794,1.153557601,0,0,0
10720,165.66368,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,81726,27103.16453,20245.10101,0.160144491,1.119043707,1,1,0
10721,106.04479,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122810,8674.561443,4664.240509,0.086848635,1.24143299,0,0,0
10722,87.67062,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29393.5,8506.352887,4267.383835,0.129539952,0.979881321,1,0,0
10723,180.20926,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44919.25,4833.928512,2486.534775,0.076306161,1.017443784,1,0,0
10724,289.504,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110944.5,5342.018064,3276.219258,0.104368123,1.241587117,1,0,0
10725,89.76673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55199.33333,19124.85907,9454.123144,0.1180873,1.253467388,1,0,0
10726,132.90042,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59590,7363.108698,3653.70598,0.0625,1.106664314,0,0,0
10727,99.42004,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,46054.5,38595.01478,19550.80357,0.103937226,1.270226581,0,0,0
10728,100.69989,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,37513,25593.65672,10348.01289,0.10931677,1.437830586,0,0,0
10729,121.10853,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36422,18200.57346,7402.481723,0.077000036,1.144575399,1,0,0
10730,87.52039,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58798.5,8237.614784,4036.075181,0.133367929,1.257184092,1,0,0
10731,108.88206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92999.5,13587.08714,5937.05025,0.076125854,1.02066098,0,0,0
10732,80.77282,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44708,11163.2931,5132.181012,0.094175268,1.134386652,1,0,0
10733,74.40152,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52796.5,6779.013743,2918.086146,0.078683036,1.084384243,1,0,0
10734,119.52153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197155,6136.050391,1420.484975,0.062010837,1.185552442,0,0,0
10735,148.29109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94907,3261.128715,1617.492563,0.06113844,1.05790163,0,0,0
10736,95.70376,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,7.485821802,1.814744679,0,NaN,1,0,1
10737,175.37025,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,59090,19882.71958,10422.47016,0.112431444,1.66930335,1,1,0
10738,118.9701,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52796.5,6779.013743,2918.086146,0.078683036,1.084384243,0,0,0
10739,49.23552,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,67328,36835.55536,22130.77549,0.175412663,1.057568761,0,0,0
10740,81.44422,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,38093.5,6896.683424,3654.636578,0.093733817,1.067239133,1,0,0
10741,105.40124,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48118,7986.967984,2501.990477,0.079159935,1.29649189,0,0,0
10742,148.23153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103485,8148.256696,4010.399969,0.056401074,1.187149396,0,0,0
10743,118.76007,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,34251,9576.580889,4198.96239,0.108187135,1.062408884,0,1,0
10744,117.13001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64468,18841.16579,9296.860418,0.109632446,1.265182365,0,0,0
10745,134.90002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36466.5,16485.551,6369.945265,0.088525828,1.206855264,1,0,0
10746,161.50725,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,33796,56849.3354,27422.68498,0.095604396,1.431669914,0,1,1
10747,31.74177,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38882.5,22614.44134,10975.05905,0.126563282,1.34655677,0,0,0
10748,221.36211,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38093.5,6896.683424,3654.636578,0.093733817,1.067239133,0,0,0
10749,85.86413,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26613.5,13807.74099,5906.146766,0.08181621,0.986817778,0,0,0
10750,254.7878,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,99800.5,3796.786943,1616.776851,0.038575668,1.128333117,0,0,0
10751,121.19873,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,7.485821802,1.814744679,0,NaN,1,0,0
10752,1515.02525,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,42643.66667,3325.476964,1593.218562,0.068000432,1.166144245,1,0,0
10753,50.54903,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42315,2076.424622,798.2632629,0.075481799,1.045511823,0,0,0
10754,99.34067,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131571,7847.997999,2991.020216,0.037755822,1.152751311,0,0,0
10755,103.4198,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39851,13087.78573,5335.316278,0.039538715,1.03301147,0,0,0
10756,39.9209,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,60561,33586.26641,20825.81452,0.08248864,1.241029529,1,0,1
10757,222.30695,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36933,7601.506105,3115.019445,0.101837672,1.052027402,1,0,0
10758,135.28847,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,42315,2076.424622,798.2632629,0.075481799,1.045511823,0,0,0
10759,116.3869,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36367,14040.60087,6547.008057,0.119301739,1.167791374,0,0,0
10760,46.46316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47582,790.0677447,259.9459279,0.180625631,1.3990591,0,0,0
10761,135.41831,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71341,11710.22287,9235.036504,0.132075472,1.274276375,1,0,0
10762,1449.25853,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135696.5,4066.948807,1997.238409,0.062314543,1.241257644,1,0,0
10763,152.61962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100885,8585.388569,5395.986464,0.122209166,1.159344511,0,0,0
10764,554.76449,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,97758.66667,4944.083012,2118.784494,0.034182049,1.149567718,0,0,0
10765,58.74745,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46330,6609.372371,3058.40539,0.064913722,1.078143908,0,0,0
10766,83.39672,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36374.25,22692.57483,11536.94482,0.152273778,1.346077177,0,1,0
10767,87.40032,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114189.5,7383.296638,3451.409226,0.051924799,1.126251368,0,0,0
10768,91.22975,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24186,4581.115361,1376.358665,0.277777778,1.506352765,0,0,0
10769,112.83013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36933,7601.506105,3115.019445,0.101837672,1.052027402,0,0,0
10770,15.76346,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121711,2460.999626,1167.071987,0.07826087,1.159881449,0,0,0
10771,158.81236,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48990,7513.573488,3196.280015,0.105623928,1.141101507,0,0,0
10772,113.69778,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,22943.75,10268.53784,4566.55853,0.157096708,0.974211499,1,0,0
10773,91.93719,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25363,4167.145753,1745.141452,0.164113786,0.963859542,0,1,0
10774,113.34787,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,22943.75,10268.53784,4566.55853,0.157096708,0.974211499,0,0,0
10775,149.48439,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33796,56849.3354,27422.68498,0.095604396,1.431669914,0,0,0
10776,158.45502,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,80922,13579.49844,7365.455441,0.101581509,1.207782031,1,0,0
10777,76.69089,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37573,24854.70209,11601.4622,0.1367713,1.253477898,0,0,0
10778,94.24192,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27844.5,9936.432179,4355.024307,0.153942428,0.997617427,0,0,0
10779,77.18094,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,42315,2076.424622,798.2632629,0.075481799,1.045511823,0,0,0
10780,90.98567,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30296.5,8823.991964,4143.178161,0.12522686,1.012143788,0,0,0
10781,146.99049,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,36933,7601.506105,3115.019445,0.101837672,1.052027402,0,0,0
10782,252.38023,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,27655,3039.330805,1052.888831,0.07201889,1.108461261,1,0,0
10783,101.10415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148690,2484.920441,1023.901252,0.033642691,1.228518078,1,0,0
10784,128.90519,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51745,2771.173599,1318.432971,0.058878505,0.967648434,1,0,0
10785,97.84403,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122703,5648.977173,2970.575565,0.090986395,1.25399721,1,0,0
10786,191.85506,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52796.5,6779.013743,2918.086146,0.078683036,1.084384243,1,0,0
10787,69.53247,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69195,14382.50717,7885.63656,0.066801619,1.171327488,0,0,0
10788,53.28586,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27164.5,12334.16932,5344.917256,0.136408472,0.996679454,1,1,0
10789,197.65059,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,58798.5,8237.614784,4036.075181,0.133367929,1.257184092,0,1,0
10790,66.83115,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,33866,22770.70831,12098.83058,0.177984274,1.345597584,0,0,0
10791,57.23929,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165589,3258.289378,1171.903776,0.02116651,1.218659386,0,0,0
10792,118.37101,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26906.5,6258.776394,2984.876399,0.246338746,1.356848089,0,0,0
10793,148.67527,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26266,13285.07099,5988.142658,0.100513259,0.978796348,1,0,0
10794,153.25518,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47991.5,25088.72867,4365.47011,0.07264574,1.212947986,0,0,0
10795,74.92311,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,122703,5648.977173,2970.575565,0.090986395,1.25399721,1,0,0
10796,91.04202,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110944.5,5342.018064,3276.219258,0.104368123,1.241587117,0,0,0
10797,157.31738,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60561,33586.26641,20825.81452,0.08248864,1.241029529,0,0,0
10798,81.3302,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,28093.5,19283.3415,8281.506484,0.058212058,1.065560402,0,0,0
10799,176.64213,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23658,12567.54342,5182.492132,0.143,0.949434144,0,0,0
10801,18.82847,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122703,5648.977173,2970.575565,0.090986395,1.25399721,0,0,0
10802,73.73928,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32981,13216.05492,5954.075507,0.169671854,1.103957083,0,0,0
10803,70.45198,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42315,2076.424622,798.2632629,0.075481799,1.045511823,1,0,0
10804,44.43132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75309.5,22152.67682,11068.38127,0.075485262,1.247548289,1,0,0
10805,109.7902,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99800.5,3796.786943,1616.776851,0.038575668,1.128333117,0,0,0
10806,71.5385,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,115586,11382.13364,4496.20505,0.097993467,0.989038822,0,0,0
10807,120.68983,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,42315,2076.424622,798.2632629,0.075481799,1.045511823,0,0,0
10808,333.40741,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25363,4167.145753,1745.141452,0.164113786,0.963859542,1,0,0
10809,104.44236,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100885,8585.388569,5395.986464,0.122209166,1.159344511,0,0,0
10810,224.79132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121711,2460.999626,1167.071987,0.07826087,1.159881449,1,0,0
10811,60.33624,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69664,4407.944852,3739.022655,0.227848101,1.087990005,0,0,0
10812,57.36828,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58481.5,7352.051808,3068.08484,0.045207192,1.08115994,0,0,0
10813,221.53911,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26400.5,9851.314066,4100.995493,0.118835228,1.043282993,1,0,0
10814,118.8391,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43663,18669.88905,7332.357234,0.084760274,1.167459893,1,0,0
10815,78.29126,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,42315,2076.424622,798.2632629,0.075481799,1.045511823,1,0,0
10816,181.78511,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28775,5622.059606,3204.601988,0.144230769,0.962503345,0,0,0
10817,114.93028,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,38447,21474.64289,7399.455685,0.064080944,1.244118694,0,0,0
10818,99.22214,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,56410.75,6036.856053,2601.679008,0.061634511,1.080436382,0,0,0
10819,131.48164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59590,7363.108698,3653.70598,0.0625,1.106664314,0,0,0
10820,67.40254,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,46152,10448.56932,3237.68642,0.23904974,1.174739736,0,0,0
10821,183.27771,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,37513,25593.65672,10348.01289,0.10931677,1.437830586,1,1,0
10822,78.64029,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27990,13530.25711,5924.58967,0.050508014,1.083635527,1,0,0
10823,189.51695,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46330,6609.372371,3058.40539,0.064913722,1.078143908,0,0,0
10824,143.19183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36367,14040.60087,6547.008057,0.119301739,1.167791374,0,0,0
10825,125.5555,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81664.25,21734.66366,11244.93594,0.085000326,1.236549361,0,0,0
10826,110.92102,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79814.5,10020.64947,6818.233891,0.108027327,1.069068285,0,0,0
10827,26.22171,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25906.5,10638.59398,4204.012363,0.154434251,0.982348703,0,0,0
10828,123.62552,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,71786,5685.82738,4447.303677,0.083893051,1.287416823,1,0,0
10829,90.19961,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,71341,11710.22287,9235.036504,0.132075472,1.274276375,1,1,0
10830,110.43824,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,25144.5,7645.765621,3387.646889,0.134666453,1.012275441,0,0,1
10831,87.66075,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101467.5,22829.61703,12143.54199,0.070717131,1.184703671,1,0,0
10832,118.81343,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52796.5,6779.013743,2918.086146,0.078683036,1.084384243,0,0,0
10833,118.52054,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60025,5294.698362,2285.27187,0.044585987,1.076488522,0,0,0
10834,114.83402,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20844,23028.18669,10959.39434,0.141249928,0.932460925,0,0,0
10835,130.16902,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44564.5,16844.31412,6443.485557,0.078757225,1.235877312,0,0,0
10836,191.36574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29422.5,11883.80972,5288.863853,0.096455549,0.944118213,0,0,0
10837,148.16059,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27426.25,10256.95581,4417.623508,0.129951346,0.982623628,0,0,1
10838,164.60207,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,46092.5,17949.58266,8684.325823,0.13447099,1.250101706,0,0,0
10839,99.97061,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29422.5,11883.80972,5288.863853,0.096455549,0.944118213,0,0,0
10840,171.25093,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131571,7847.997999,2991.020216,0.037755822,1.152751311,0,0,0
10841,295.55626,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27630.75,9516.509584,4238.414224,0.125002196,0.967069184,1,0,1
10842,134.70434,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,100633.5,8048.275319,6558.064624,0.215091067,1.209653572,1,0,0
10843,36.86223,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,39092.75,16552.18019,5889.640549,0.067555793,1.205111463,0,0,0
10844,74.21006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114189.5,7383.296638,3451.409226,0.051924799,1.126251368,0,0,0
10845,69.10896,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25868,10526.66628,4209.444613,0.120464441,0.954257046,0,0,0
10846,78.31019,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,38248,16584.74263,7753.581268,0.125632766,1.165990915,1,0,0
10847,101.08725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,92999.5,13587.08714,5937.05025,0.076125854,1.02066098,0,0,0
10848,55.85277,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105692.75,8934.323733,4904.627053,0.072891575,1.110909798,0,0,0
